"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"14520","1191","8600000US46040","ZCTA5 46040"
"22043","531","8600000US46041","ZCTA5 46041"
"3116","355","8600000US46044","ZCTA5 46044"
"94","64","8600000US46045","ZCTA5 46045"
"49","71","8600000US46047","ZCTA5 46047"
"2396","88","8600000US46048","ZCTA5 46048"
"1027","198","8600000US46049","ZCTA5 46049"
"2364","468","8600000US46050","ZCTA5 46050"
"2818","277","8600000US46051","ZCTA5 46051"
"22886","606","8600000US46052","ZCTA5 46052"
"12335","808","8600000US46055","ZCTA5 46055"
"2067","280","8600000US46056","ZCTA5 46056"
"1336","334","8600000US46057","ZCTA5 46057"
"2280","316","8600000US46058","ZCTA5 46058"
"42621","1873","8600000US46060","ZCTA5 46060"
"34883","1894","8600000US46062","ZCTA5 46062"
"508","157","8600000US46063","ZCTA5 46063"
"16411","496","8600000US46064","ZCTA5 46064"
"3496","351","8600000US46065","ZCTA5 46065"
"3072","379","8600000US46068","ZCTA5 46068"
"6733","508","8600000US46069","ZCTA5 46069"
"2313","212","8600000US46070","ZCTA5 46070"
"3204","427","8600000US46071","ZCTA5 46071"
"8357","254","8600000US46072","ZCTA5 46072"
"37070","1811","8600000US46074","ZCTA5 46074"
"7098","588","8600000US46075","ZCTA5 46075"
"1628","347","8600000US46076","ZCTA5 46076"
"30795","1012","8600000US46077","ZCTA5 46077"
"145","107","8600000US46103","ZCTA5 46103"
"898","250","8600000US46104","ZCTA5 46104"
"1677","454","8600000US46105","ZCTA5 46105"
"7759","694","8600000US46106","ZCTA5 46106"
"13245","310","8600000US46107","ZCTA5 46107"
"890","598","8600000US46110","ZCTA5 46110"
"219","90","8600000US46111","ZCTA5 46111"
"38655","819","8600000US46112","ZCTA5 46112"
"14860","940","8600000US46113","ZCTA5 46113"
"1930","314","8600000US46115","ZCTA5 46115"
"576","238","8600000US46117","ZCTA5 46117"
"4855","639","8600000US46118","ZCTA5 46118"
"5547","588","8600000US46120","ZCTA5 46120"
"5357","599","8600000US46121","ZCTA5 46121"
"16053","567","8600000US46122","ZCTA5 46122"
"38655","1003","8600000US46123","ZCTA5 46123"
"8729","642","8600000US46124","ZCTA5 46124"
"45","71","8600000US46125","ZCTA5 46125"
"4667","513","8600000US46126","ZCTA5 46126"
"324","149","8600000US46127","ZCTA5 46127"
"1853","391","8600000US46128","ZCTA5 46128"
"2698","495","8600000US46130","ZCTA5 46130"
"33682","864","8600000US46131","ZCTA5 46131"
"756","231","8600000US46133","ZCTA5 46133"
"20180","546","8600000US46135","ZCTA5 46135"
"41334","791","8600000US46140","ZCTA5 46140"
"32162","1529","8600000US46142","ZCTA5 46142"
"55965","1717","8600000US46143","ZCTA5 46143"
"100","71","8600000US46144","ZCTA5 46144"
"257","189","8600000US46146","ZCTA5 46146"
"3130","250","8600000US46147","ZCTA5 46147"
"5464","487","8600000US46148","ZCTA5 46148"
"2287","441","8600000US46149","ZCTA5 46149"
"1024","330","8600000US46150","ZCTA5 46150"
"31129","749","8600000US46151","ZCTA5 46151"
"164","183","8600000US46155","ZCTA5 46155"
"1156","235","8600000US46156","ZCTA5 46156"
"3844","547","8600000US46157","ZCTA5 46157"
"24279","939","8600000US46158","ZCTA5 46158"
"6466","609","8600000US46160","ZCTA5 46160"
"2288","335","8600000US46161","ZCTA5 46161"
"235","144","8600000US46162","ZCTA5 46162"
"13530","513","8600000US46163","ZCTA5 46163"
"4097","516","8600000US46164","ZCTA5 46164"
"1657","317","8600000US46165","ZCTA5 46165"
"2281","422","8600000US46166","ZCTA5 46166"
"7319","315","8600000US46167","ZCTA5 46167"
"36233","905","8600000US46168","ZCTA5 46168"
"2126","527","8600000US46171","ZCTA5 46171"
"2640","493","8600000US46172","ZCTA5 46172"
"10089","489","8600000US46173","ZCTA5 46173"
"616","262","8600000US46175","ZCTA5 46175"
"28014","582","8600000US46176","ZCTA5 46176"
"1010","225","8600000US46180","ZCTA5 46180"
"5397","445","8600000US46181","ZCTA5 46181"
"1522","310","8600000US46182","ZCTA5 46182"
"0","12","8600000US46183","ZCTA5 46183"
"14074","1017","8600000US46184","ZCTA5 46184"
"1703","294","8600000US46186","ZCTA5 46186"
"31233","1743","8600000US46201","ZCTA5 46201"
"20061","1128","8600000US46202","ZCTA5 46202"
"38184","1908","8600000US46203","ZCTA5 46203"
"9410","1079","8600000US46204","ZCTA5 46204"
"28367","1517","8600000US46205","ZCTA5 46205"
"21976","1665","8600000US46208","ZCTA5 46208"
"23644","1497","8600000US46214","ZCTA5 46214"
"2073","327","8600000US46216","ZCTA5 46216"
"36686","2396","8600000US46217","ZCTA5 46217"
"28950","1924","8600000US46218","ZCTA5 46218"
"37192","1938","8600000US46219","ZCTA5 46219"
"37367","2240","8600000US46220","ZCTA5 46220"
"27098","1402","8600000US46221","ZCTA5 46221"
"38629","2125","8600000US46222","ZCTA5 46222"
"37197","1923","8600000US46224","ZCTA5 46224"
"5457","733","8600000US46225","ZCTA5 46225"
"46718","2543","8600000US46226","ZCTA5 46226"
"55806","2504","8600000US46227","ZCTA5 46227"
"16541","1795","8600000US46228","ZCTA5 46228"
"28964","2046","8600000US46229","ZCTA5 46229"
"10904","1419","8600000US46231","ZCTA5 46231"
"26066","1321","8600000US46234","ZCTA5 46234"
"32729","2425","8600000US46235","ZCTA5 46235"
"29058","1724","8600000US46236","ZCTA5 46236"
"37026","1760","8600000US46237","ZCTA5 46237"
"31340","2092","8600000US46239","ZCTA5 46239"
"20284","1209","8600000US46240","ZCTA5 46240"
"32297","2145","8600000US46241","ZCTA5 46241"
"17946","1203","8600000US46250","ZCTA5 46250"
"40206","1817","8600000US46254","ZCTA5 46254"
"23894","1722","8600000US46256","ZCTA5 46256"
"12617","1255","8600000US46259","ZCTA5 46259"
"35582","2428","8600000US46260","ZCTA5 46260"
"25123","1472","8600000US46268","ZCTA5 46268"
"9460","1281","8600000US46278","ZCTA5 46278"
"7727","1031","8600000US46280","ZCTA5 46280"
"149","135","8600000US46290","ZCTA5 46290"
"690","179","8600000US46301","ZCTA5 46301"
"14799","542","8600000US46303","ZCTA5 46303"
"25738","691","8600000US46304","ZCTA5 46304"
"64043","1256","8600000US46307","ZCTA5 46307"
"13615","432","8600000US46310","ZCTA5 46310"
"21987","780","8600000US46311","ZCTA5 46311"
"28044","35","8600000US46312","ZCTA5 46312"
"17384","365","8600000US46319","ZCTA5 46319"
"13142","1114","8600000US46320","ZCTA5 46320"
"22604","25","8600000US46321","ZCTA5 46321"
"22479","40","8600000US46322","ZCTA5 46322"
"22516","1408","8600000US46323","ZCTA5 46323"
"21643","1301","8600000US46324","ZCTA5 46324"
"11346","1475","8600000US46327","ZCTA5 46327"
"1006","391","8600000US46340","ZCTA5 46340"
"10291","561","8600000US46341","ZCTA5 46341"
"31080","876","8600000US46342","ZCTA5 46342"
"168","84","8600000US46345","ZCTA5 46345"
"1381","317","8600000US46346","ZCTA5 46346"
"4854","284","8600000US46347","ZCTA5 46347"
"1104","201","8600000US46348","ZCTA5 46348"
"3100","603","8600000US46349","ZCTA5 46349"
"43220","967","8600000US46350","ZCTA5 46350"
"17890","465","8600000US46356","ZCTA5 46356"
"43334","564","8600000US46360","ZCTA5 46360"
"615","255","8600000US46365","ZCTA5 46365"
"5510","285","8600000US46366","ZCTA5 46366"
"38503","351","8600000US46368","ZCTA5 46368"
"3348","681","8600000US46371","ZCTA5 46371"
"16670","704","8600000US46373","ZCTA5 46373"
"952","346","8600000US46374","ZCTA5 46374"
"23400","1114","8600000US46375","ZCTA5 46375"
"190","82","8600000US46376","ZCTA5 46376"
"370","283","8600000US46377","ZCTA5 46377"
"114","76","8600000US46379","ZCTA5 46379"
"202","104","8600000US46381","ZCTA5 46381"
"2114","439","8600000US46382","ZCTA5 46382"
"41474","1147","8600000US46383","ZCTA5 46383"
"40239","1367","8600000US46385","ZCTA5 46385"
"3332","385","8600000US46390","ZCTA5 46390"
"9183","501","8600000US46391","ZCTA5 46391"
"7686","353","8600000US46392","ZCTA5 46392"
"214","117","8600000US46393","ZCTA5 46393"
"12295","804","8600000US46394","ZCTA5 46394"
"6549","751","8600000US46402","ZCTA5 46402"
"12992","1142","8600000US46403","ZCTA5 46403"
"17848","1350","8600000US46404","ZCTA5 46404"
"10504","533","8600000US46405","ZCTA5 46405"
"8779","1050","8600000US46406","ZCTA5 46406"
"10885","919","8600000US46407","ZCTA5 46407"
"16082","1169","8600000US46408","ZCTA5 46408"
"7049","574","8600000US46409","ZCTA5 46409"
"37569","676","8600000US46410","ZCTA5 46410"
"3440","363","8600000US46501","ZCTA5 46501"
"84","118","8600000US46502","ZCTA5 46502"
"3518","237","8600000US46504","ZCTA5 46504"
"9746","571","8600000US46506","ZCTA5 46506"
"10158","749","8600000US46507","ZCTA5 46507"
"180","88","8600000US46508","ZCTA5 46508"
"3515","474","8600000US46510","ZCTA5 46510"
"4157","370","8600000US46511","ZCTA5 46511"
"41073","866","8600000US46514","ZCTA5 46514"
"32078","1420","8600000US46516","ZCTA5 46516"
"26526","1350","8600000US46517","ZCTA5 46517"
"2492","815","8600000US46524","ZCTA5 46524"
"32970","1403","8600000US46526","ZCTA5 46526"
"26456","1361","8600000US46528","ZCTA5 46528"
"31539","878","8600000US46530","ZCTA5 46530"
"1755","350","8600000US46531","ZCTA5 46531"
"1591","357","8600000US46532","ZCTA5 46532"
"11233","458","8600000US46534","ZCTA5 46534"
"2892","315","8600000US46536","ZCTA5 46536"
"446","170","8600000US46537","ZCTA5 46537"
"4385","551","8600000US46538","ZCTA5 46538"
"2467","391","8600000US46539","ZCTA5 46539"
"12477","478","8600000US46540","ZCTA5 46540"
"4304","316","8600000US46542","ZCTA5 46542"
"3876","571","8600000US46543","ZCTA5 46543"
"31178","1340","8600000US46544","ZCTA5 46544"
"25892","1211","8600000US46545","ZCTA5 46545"
"12451","713","8600000US46550","ZCTA5 46550"
"6724","474","8600000US46552","ZCTA5 46552"
"3307","406","8600000US46553","ZCTA5 46553"
"4642","499","8600000US46554","ZCTA5 46554"
"2335","306","8600000US46555","ZCTA5 46555"
"7305","525","8600000US46556","ZCTA5 46556"
"13277","1001","8600000US46561","ZCTA5 46561"
"4637","319","8600000US46562","ZCTA5 46562"
"23905","534","8600000US46563","ZCTA5 46563"
"8331","478","8600000US46565","ZCTA5 46565"
"9360","595","8600000US46567","ZCTA5 46567"
"1118","304","8600000US46570","ZCTA5 46570"
"5751","663","8600000US46571","ZCTA5 46571"
"3827","333","8600000US46573","ZCTA5 46573"
"9024","896","8600000US46574","ZCTA5 46574"
"21999","714","8600000US46580","ZCTA5 46580"
"13759","814","8600000US46582","ZCTA5 46582"
"4902","31","8600000US46590","ZCTA5 46590"
"106","66","8600000US46595","ZCTA5 46595"
"5347","701","8600000US46601","ZCTA5 46601"
"11595","1038","8600000US46613","ZCTA5 46613"
"30505","1155","8600000US46614","ZCTA5 46614"
"14259","997","8600000US46615","ZCTA5 46615"
"5439","777","8600000US46616","ZCTA5 46616"
"10171","839","8600000US46617","ZCTA5 46617"
"21048","1296","8600000US46619","ZCTA5 46619"
"26532","1289","8600000US46628","ZCTA5 46628"
"6544","832","8600000US46635","ZCTA5 46635"
"16668","880","8600000US46637","ZCTA5 46637"
"8588","609","8600000US46701","ZCTA5 46701"
"2242","280","8600000US46702","ZCTA5 46702"
"18094","384","8600000US46703","ZCTA5 46703"
"33","51","8600000US46704","ZCTA5 46704"
"2039","382","8600000US46705","ZCTA5 46705"
"19068","514","8600000US46706","ZCTA5 46706"
"4726","527","8600000US46710","ZCTA5 46710"
"8228","658","8600000US46711","ZCTA5 46711"
"14652","444","8600000US46714","ZCTA5 46714"
"5550","432","8600000US46721","ZCTA5 46721"
"8123","541","8600000US46723","ZCTA5 46723"
"23098","584","8600000US46725","ZCTA5 46725"
"788","155","8600000US46730","ZCTA5 46730"
"684","195","8600000US46731","ZCTA5 46731"
"2739","384","8600000US46732","ZCTA5 46732"
"19694","671","8600000US46733","ZCTA5 46733"
"7442","376","8600000US46737","ZCTA5 46737"
"8362","270","8600000US46738","ZCTA5 46738"
"4374","396","8600000US46740","ZCTA5 46740"
"5030","640","8600000US46741","ZCTA5 46741"
"3244","280","8600000US46742","ZCTA5 46742"
"2140","420","8600000US46743","ZCTA5 46743"
"2105","342","8600000US46745","ZCTA5 46745"
"4598","365","8600000US46746","ZCTA5 46746"
"2183","378","8600000US46747","ZCTA5 46747"
"4633","565","8600000US46748","ZCTA5 46748"
"26618","464","8600000US46750","ZCTA5 46750"
"14734","490","8600000US46755","ZCTA5 46755"
"405","156","8600000US46759","ZCTA5 46759"
"1291","326","8600000US46760","ZCTA5 46760"
"12587","662","8600000US46761","ZCTA5 46761"
"1422","323","8600000US46763","ZCTA5 46763"
"1523","401","8600000US46764","ZCTA5 46764"
"5547","544","8600000US46765","ZCTA5 46765"
"883","277","8600000US46766","ZCTA5 46766"
"8474","451","8600000US46767","ZCTA5 46767"
"3062","349","8600000US46770","ZCTA5 46770"
"59","78","8600000US46771","ZCTA5 46771"
"2913","610","8600000US46772","ZCTA5 46772"
"3508","441","8600000US46773","ZCTA5 46773"
"16653","890","8600000US46774","ZCTA5 46774"
"1878","494","8600000US46776","ZCTA5 46776"
"6170","292","8600000US46777","ZCTA5 46777"
"2363","397","8600000US46779","ZCTA5 46779"
"674","183","8600000US46781","ZCTA5 46781"
"6669","382","8600000US46783","ZCTA5 46783"
"2348","290","8600000US46784","ZCTA5 46784"
"1309","299","8600000US46785","ZCTA5 46785"
"29","26","8600000US46786","ZCTA5 46786"
"4132","355","8600000US46787","ZCTA5 46787"
"3574","577","8600000US46788","ZCTA5 46788"
"1080","268","8600000US46791","ZCTA5 46791"
"3601","403","8600000US46792","ZCTA5 46792"
"4908","355","8600000US46793","ZCTA5 46793"
"1665","325","8600000US46794","ZCTA5 46794"
"6460","545","8600000US46795","ZCTA5 46795"
"4035","454","8600000US46797","ZCTA5 46797"
"1496","293","8600000US46798","ZCTA5 46798"
"161","67","8600000US46799","ZCTA5 46799"
"10713","1266","8600000US46802","ZCTA5 46802"
"10200","1200","8600000US46803","ZCTA5 46803"
"28740","1129","8600000US46804","ZCTA5 46804"
"22479","1324","8600000US46805","ZCTA5 46805"
"24821","1429","8600000US46806","ZCTA5 46806"
"16681","1385","8600000US46807","ZCTA5 46807"
"19476","1138","8600000US46808","ZCTA5 46808"
"9201","732","8600000US46809","ZCTA5 46809"
"12792","712","8600000US46814","ZCTA5 46814"
"29183","1659","8600000US46815","ZCTA5 46815"
"19530","1435","8600000US46816","ZCTA5 46816"
"21416","1275","8600000US46818","ZCTA5 46818"
"10013","757","8600000US46819","ZCTA5 46819"
"28848","1172","8600000US46825","ZCTA5 46825"
"35612","1530","8600000US46835","ZCTA5 46835"
"23588","889","8600000US46845","ZCTA5 46845"
"38459","1284","8600000US46901","ZCTA5 46901"
"36012","1157","8600000US46902","ZCTA5 46902"
"3131","274","8600000US46910","ZCTA5 46910"
"1551","350","8600000US46911","ZCTA5 46911"
"1248","347","8600000US46913","ZCTA5 46913"
"2733","491","8600000US46914","ZCTA5 46914"
"814","238","8600000US46915","ZCTA5 46915"
"1767","305","8600000US46917","ZCTA5 46917"
"2205","472","8600000US46919","ZCTA5 46919"
"1097","256","8600000US46920","ZCTA5 46920"
"0","12","8600000US46922","ZCTA5 46922"
"7883","465","8600000US46923","ZCTA5 46923"
"1289","279","8600000US46926","ZCTA5 46926"
"4208","272","8600000US46928","ZCTA5 46928"
"3030","402","8600000US46929","ZCTA5 46929"
"117","58","8600000US46930","ZCTA5 46930"
"150","63","8600000US46931","ZCTA5 46931"
"3200","190","8600000US46932","ZCTA5 46932"
"5919","99","8600000US46933","ZCTA5 46933"
"5787","427","8600000US46936","ZCTA5 46936"
"2716","394","8600000US46938","ZCTA5 46938"
"1612","272","8600000US46939","ZCTA5 46939"
"3072","349","8600000US46940","ZCTA5 46940"
"1238","203","8600000US46941","ZCTA5 46941"
"230","193","8600000US46943","ZCTA5 46943"
"78","69","8600000US46946","ZCTA5 46946"
"28104","572","8600000US46947","ZCTA5 46947"
"511","156","8600000US46950","ZCTA5 46950"
"2061","428","8600000US46951","ZCTA5 46951"
"18350","1030","8600000US46952","ZCTA5 46952"
"23235","1075","8600000US46953","ZCTA5 46953"
"461","131","8600000US46957","ZCTA5 46957"
"513","216","8600000US46958","ZCTA5 46958"
"714","362","8600000US46959","ZCTA5 46959"
"1400","368","8600000US46960","ZCTA5 46960"
"133","106","8600000US46961","ZCTA5 46961"
"9122","375","8600000US46962","ZCTA5 46962"
"171","113","8600000US46967","ZCTA5 46967"
"152","143","8600000US46968","ZCTA5 46968"
"23280","543","8600000US46970","ZCTA5 46970"
"1832","347","8600000US46974","ZCTA5 46974"
"14415","417","8600000US46975","ZCTA5 46975"
"2205","360","8600000US46978","ZCTA5 46978"
"5257","487","8600000US46979","ZCTA5 46979"
"2633","365","8600000US46982","ZCTA5 46982"
"60","43","8600000US46984","ZCTA5 46984"
"1476","324","8600000US46985","ZCTA5 46985"
"1650","210","8600000US46986","ZCTA5 46986"
"867","269","8600000US46987","ZCTA5 46987"
"787","237","8600000US46988","ZCTA5 46988"
"5350","314","8600000US46989","ZCTA5 46989"
"487","142","8600000US46990","ZCTA5 46990"
"1795","343","8600000US46991","ZCTA5 46991"
"15931","351","8600000US46992","ZCTA5 46992"
"2382","345","8600000US46994","ZCTA5 46994"
"5771","315","8600000US46996","ZCTA5 46996"
"222","129","8600000US46998","ZCTA5 46998"
"10080","446","8600000US47001","ZCTA5 47001"
"1027","230","8600000US47003","ZCTA5 47003"
"11900","496","8600000US47006","ZCTA5 47006"
"57","69","8600000US47010","ZCTA5 47010"
"838","327","8600000US47011","ZCTA5 47011"
"9554","721","8600000US47012","ZCTA5 47012"
"707","214","8600000US47016","ZCTA5 47016"
"469","157","8600000US47017","ZCTA5 47017"
"4338","395","8600000US47018","ZCTA5 47018"
"1447","387","8600000US47020","ZCTA5 47020"
"3001","485","8600000US47022","ZCTA5 47022"
"1881","306","8600000US47023","ZCTA5 47023"
"3612","523","8600000US47024","ZCTA5 47024"
"22803","398","8600000US47025","ZCTA5 47025"
"2411","587","8600000US47030","ZCTA5 47030"
"5218","480","8600000US47031","ZCTA5 47031"
"3009","92","8600000US47032","ZCTA5 47032"
"125","68","8600000US47034","ZCTA5 47034"
"202","151","8600000US47035","ZCTA5 47035"
"900","248","8600000US47036","ZCTA5 47036"
"4644","380","8600000US47037","ZCTA5 47037"
"1702","390","8600000US47038","ZCTA5 47038"
"5103","388","8600000US47040","ZCTA5 47040"
"6532","773","8600000US47041","ZCTA5 47041"
"4143","406","8600000US47042","ZCTA5 47042"
"5290","422","8600000US47043","ZCTA5 47043"
"6225","563","8600000US47060","ZCTA5 47060"
"6804","357","8600000US47102","ZCTA5 47102"
"0","12","8600000US47104","ZCTA5 47104"
"4825","494","8600000US47106","ZCTA5 47106"
"2650","419","8600000US47108","ZCTA5 47108"
"410","219","8600000US47110","ZCTA5 47110"
"17485","513","8600000US47111","ZCTA5 47111"
"16279","731","8600000US47112","ZCTA5 47112"
"522","219","8600000US47114","ZCTA5 47114"
"3506","619","8600000US47115","ZCTA5 47115"
"673","221","8600000US47116","ZCTA5 47116"
"4804","354","8600000US47117","ZCTA5 47117"
"3402","501","8600000US47118","ZCTA5 47118"
"11672","541","8600000US47119","ZCTA5 47119"
"852","276","8600000US47120","ZCTA5 47120"
"11022","759","8600000US47122","ZCTA5 47122"
"174","105","8600000US47123","ZCTA5 47123"
"5241","495","8600000US47124","ZCTA5 47124"
"1485","341","8600000US47125","ZCTA5 47125"
"4406","488","8600000US47126","ZCTA5 47126"
"19667","38","8600000US47129","ZCTA5 47129"
"47053","336","8600000US47130","ZCTA5 47130"
"898","313","8600000US47135","ZCTA5 47135"
"4424","555","8600000US47136","ZCTA5 47136"
"1570","334","8600000US47137","ZCTA5 47137"
"4834","773","8600000US47138","ZCTA5 47138"
"2356","312","8600000US47140","ZCTA5 47140"
"1573","404","8600000US47141","ZCTA5 47141"
"899","305","8600000US47142","ZCTA5 47142"
"3358","378","8600000US47143","ZCTA5 47143"
"2154","311","8600000US47145","ZCTA5 47145"
"949","348","8600000US47147","ZCTA5 47147"
"48237","530","8600000US47150","ZCTA5 47150"
"109","69","8600000US47160","ZCTA5 47160"
"3490","620","8600000US47161","ZCTA5 47161"
"757","292","8600000US47162","ZCTA5 47162"
"1044","276","8600000US47163","ZCTA5 47163"
"4010","586","8600000US47164","ZCTA5 47164"
"6443","677","8600000US47165","ZCTA5 47165"
"1108","392","8600000US47166","ZCTA5 47166"
"14481","619","8600000US47167","ZCTA5 47167"
"14605","745","8600000US47170","ZCTA5 47170"
"17692","631","8600000US47172","ZCTA5 47172"
"983","286","8600000US47175","ZCTA5 47175"
"1800","543","8600000US47177","ZCTA5 47177"
"47081","1346","8600000US47201","ZCTA5 47201"
